-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
-0.178055,0.178055,0.528912,0.778116,0.953399,1.08021,1.17519,1.24874,1.30742,1.35548,1.39574,1.43015,1.46005,1.48643,1.50999,1.53128,1.55068,1.56852,1.58504,1.60043,1.61484,1.62839,1.64118,1.6533,1.6648,1.67575,1.68619,1.69615,1.70566,1.71475,1.72343,1.73172,1.73962,1.74716,1.75433,1.76114,1.76758,1.77367,1.77939,1.78474,1.78972,1.79432,1.79854,1.80237,1.8058,1.80882,1.81142,1.81359,1.8153,1.81656,1.81732,1.81758,1.81731,1.81648,1.81504,1.81298,1.81023,1.80675,1.80247,1.79734,1.79126,1.78415,1.7759,1.76639,1.75545,1.74292,1.72855,1.71206,1.69307,1.67107,1.64533,1.61478,1.57782,1.53181,1.47228,1.39107,1.27261,1.08641,0.776853,0.278378,-0.278378,
0.0538239,-0.0538239,0.0325148,0.178429,0.326615,0.459201,0.573204,0.670335,0.753364,0.824941,0.887294,0.942205,0.991078,1.03501,1.07485,1.11129,1.14486,1.17598,1.20501,1.23221,1.25782,1.28202,1.30496,1.32677,1.34756,1.3674,1.38638,1.40454,1.42194,1.43862,1.4546,1.46992,1.48458,1.49861,1.51201,1.5248,1.53696,1.5485,1.55942,1.56972,1.57938,1.58839,1.59675,1.60444,1.61145,1.61775,1.62334,1.62818,1.63226,1.63554,1.63799,1.63957,1.64024,1.63996,1.63866,1.63628,1.63274,1.62796,1.62184,1.61425,1.60508,1.59416,1.58132,1.56634,1.54896,1.52889,1.50575,1.47905,1.44819,1.41233,1.37034,1.32057,1.26056,1.18648,1.0922,0.967899,0.798924,0.569124,0.283116,0.0306876,-0.0306876,
0.0491123,-0.0491123,-0.0802942,-0.0431908,0.0303939,0.117532,0.20613,0.290722,0.369266,0.441353,0.507289,0.56765,0.62308,0.674196,0.721553,0.765632,0.806848,0.84555,0.882034,0.916551,0.949309,0.980488,1.01023,1.03868,1.06592,1.09205,1.11714,1.14126,1.16446,1.18677,1.20823,1.22886,1.24869,1.26773,1.28599,1.30346,1.32016,1.33608,1.35121,1.36555,1.37908,1.39179,1.40366,1.41469,1.42484,1.43409,1.44242,1.4498,1.4562,1.46158,1.46589,1.46909,1.47113,1.47193,1.47143,1.46954,1.46618,1.46121,1.45453,1.44598,1.43538,1.42255,1.40725,1.3892,1.36809,1.34352,1.31503,1.28201,1.2437,1.19911,1.14689,1.08513,1.01111,0.920858,0.808754,0.667688,0.491956,0.287649,0.0951333,0.00577915,-0.00577915,
0.0310252,-0.0310252,-0.0880167,-0.10515,-0.0868459,-0.0455699,0.00823999,0.0676826,0.128644,0.188836,0.247073,0.302815,0.355881,0.40629,0.454157,0.499645,0.542934,0.5842,0.62361,0.661316,0.697457,0.732152,0.76551,0.797622,0.828568,0.858418,0.887227,0.915045,0.941911,0.967857,0.992909,1.01708,1.0404,1.06285,1.08446,1.10521,1.12511,1.14414,1.1623,1.17957,1.19594,1.21139,1.2259,1.23944,1.252,1.26354,1.27404,1.28345,1.29174,1.29887,1.30479,1.30944,1.31275,1.31466,1.31508,1.31392,1.31105,1.30637,1.29971,1.29091,1.27976,1.26605,1.24951,1.22981,1.2066,1.17943,1.14776,1.11095,1.06815,1.0183,0.960005,0.89137,0.809853,0.712149,0.594497,0.454373,0.295396,0.136965,0.023463,0.0086356,-0.0086356,
0.0196973,-0.0196973,-0.073822,-0.110205,-0.121716,-0.111828,-0.0865056,-0.0511064,-0.00964522,0.0351065,0.0813209,0.12783,0.173909,0.219125,0.26323,0.3061,0.347685,0.38798,0.427009,0.464812,0.501434,0.536926,0.571333,0.604703,0.637074,0.668483,0.698962,0.728535,0.757223,0.785042,0.812004,0.838113,0.863372,0.887781,0.911334,0.934022,0.955836,0.97676,0.996779,1.01587,1.03402,1.05121,1.0674,1.08257,1.0967,1.10975,1.12168,1.13245,1.14203,1.15037,1.15741,1.16309,1.16733,1.17008,1.17122,1.17065,1.16827,1.16392,1.15744,1.14866,1.13735,1.12327,1.10613,1.08559,1.06126,1.03267,0.999247,0.960325,0.915062,0.86241,0.801039,0.729269,0.645054,0.546222,0.431411,0.302521,0.169397,0.0552769,-0.00491306,0.0108974,-0.0108974,
0.013169,-0.013169,-0.0582055,-0.0978203,-0.122248,-0.130171,-0.123904,-0.106701,-0.0815938,-0.051036,-0.0168821,0.0195167,0.0571974,0.095484,0.133907,0.172145,0.209979,0.247264,0.283906,0.319846,0.355047,0.389491,0.423168,0.456075,0.488212,0.519582,0.550185,0.580024,0.609096,0.637399,0.664927,0.691673,0.717626,0.742772,0.767099,0.790587,0.813218,0.834972,0.855825,0.875754,0.894731,0.912731,0.929724,0.94568,0.960564,0.974343,0.986978,0.998427,1.00865,1.01758,1.02518,1.03138,1.0361,1.03927,1.04078,1.04053,1.03839,1.03422,1.02785,1.01909,1.00771,0.993458,0.976028,0.955075,0.930193,0.900907,0.866656,0.826774,0.780458,0.726741,0.66446,0.592271,0.508813,0.413224,0.30644,0.193642,0.0875317,0.00963816,-0.0168587,0.010807,-0.010807,
0.00921992,-0.00921992,-0.0452252,-0.0818276,-0.109988,-0.126484,-0.131411,-0.126324,-0.113176,-0.0938239,-0.0698476,-0.0425142,-0.0128088,0.0185166,0.0508949,0.0839013,0.117219,0.150611,0.183903,0.216964,0.249696,0.282027,0.313901,0.345275,0.376115,0.406391,0.43608,0.465159,0.493608,0.521405,0.548528,0.574957,0.600668,0.625637,0.649839,0.673249,0.695839,0.717582,0.738447,0.758407,0.777429,0.795482,0.812534,0.828551,0.843496,0.857333,0.870021,0.881518,0.891776,0.900745,0.908366,0.914575,0.919299,0.922453,0.923942,0.923657,0.921469,0.917231,0.910775,0.901904,0.890393,0.87598,0.858364,0.837198,0.812079,0.782544,0.748053,0.707975,0.661578,0.608019,0.546361,0.475679,0.395364,0.305828,0.209862,0.11461,0.0331837,-0.0168742,-0.0222883,0.0095894,-0.0095894,
0.00667034,-0.00667034,-0.0350854,-0.0667173,-0.0941365,-0.113702,-0.124385,-0.126611,-0.12146,-0.110195,-0.0940292,-0.0740285,-0.0510832,-0.025917,0.000891433,0.0288847,0.0577027,0.0870631,0.116744,0.146572,0.176407,0.206141,0.235685,0.264966,0.293922,0.322502,0.350661,0.378356,0.40555,0.432207,0.458291,0.483768,0.508605,0.532767,0.55622,0.57893,0.600863,0.621984,0.642259,0.661654,0.680132,0.697658,0.714198,0.729715,0.74417,0.757527,0.769743,0.780775,0.790577,0.799097,0.806279,0.81206,0.816366,0.819116,0.820215,0.819556,0.817012,0.812439,0.80567,0.79651,0.784738,0.770096,0.75229,0.730981,0.705784,0.676255,0.641889,0.602115,0.556291,0.503727,0.443751,0.375893,0.300286,0.218446,0.134473,0.0563549,-0.00382206,-0.0329342,-0.0249728,0.00806301,-0.00806301,
0.00493193,-0.00493193,-0.0272637,-0.053713,-0.0784534,-0.0980768,-0.111097,-0.11728,-0.117087,-0.111295,-0.10077,-0.0863459,-0.068771,-0.0486886,-0.0266383,-0.00306556,0.0216651,0.0472571,0.0734691,0.100105,0.127004,0.154034,0.181085,0.208064,0.234893,0.261501,0.287828,0.313818,0.339419,0.364582,0.389263,0.413415,0.436996,0.459963,0.482274,0.503889,0.524765,0.544865,0.564147,0.582572,0.600103,0.616702,0.632329,0.646947,0.660518,0.673002,0.684358,0.694545,0.703516,0.711222,0.717608,0.722613,0.726168,0.728194,0.728601,0.727284,0.724122,0.718976,0.711683,0.702056,0.689881,0.674911,0.656863,0.635415,0.610204,0.580817,0.546798,0.507641,0.462816,0.411805,0.354224,0.290058,0.22012,0.146799,0.0749842,0.0127015,-0.0296779,-0.0430623,-0.026415,0.00656919,-0.00656919,
