-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
-0.177984,0.177984,0.529013,0.778787,0.954968,1.08286,1.17899,1.25362,1.31324,1.36202,1.40277,1.43739,1.46725,1.49331,1.51632,1.53682,1.55524,1.5719,1.58708,1.60099,1.6138,1.62566,1.6367,1.64702,1.6567,1.66583,1.67447,1.68267,1.69049,1.69798,1.70516,1.71206,1.71873,1.72518,1.73143,1.7375,1.7434,1.74913,1.7547,1.7601,1.76534,1.7704,1.77527,1.77994,1.78438,1.78857,1.79248,1.79608,1.79932,1.80218,1.80459,1.80651,1.80789,1.80867,1.80878,1.80816,1.80673,1.80442,1.80114,1.7968,1.79129,1.78451,1.77633,1.76661,1.75518,1.74183,1.72634,1.70838,1.68754,1.66324,1.63465,1.60054,1.55894,1.50656,1.43763,1.34147,1.19771,0.968814,0.600272,0.100597,-0.100597,
0.0537706,-0.0537706,0.0331615,0.180125,0.329704,0.463869,0.579483,0.678116,0.762427,0.834985,0.897964,0.953115,1.00183,1.0452,1.08409,1.11922,1.15113,1.18029,1.20708,1.23179,1.25471,1.27605,1.296,1.31472,1.33236,1.34903,1.36485,1.37991,1.3943,1.40807,1.42131,1.43407,1.44639,1.45832,1.46989,1.48113,1.49206,1.5027,1.51305,1.52313,1.53292,1.54242,1.5516,1.56044,1.56892,1.57699,1.5846,1.59171,1.59826,1.60417,1.60938,1.6138,1.61734,1.6199,1.62138,1.62167,1.62063,1.61814,1.61405,1.60821,1.60043,1.59052,1.57827,1.56343,1.54571,1.52478,1.50022,1.47151,1.43797,1.39869,1.35235,1.29706,1.22986,1.14611,1.03832,0.894823,0.700078,0.444352,0.161734,-0.00237426,0.00237426,
0.0488857,-0.0488857,-0.0789799,-0.0403931,0.0348884,0.123776,0.214035,0.300081,0.379781,0.452654,0.518957,0.579238,0.634129,0.684246,0.730156,0.772361,0.811301,0.847358,0.880865,0.912108,0.941339,0.968776,0.994613,1.01902,1.04214,1.06412,1.08507,1.10509,1.12429,1.14274,1.16053,1.17771,1.19435,1.2105,1.2262,1.24148,1.25637,1.2709,1.28507,1.29889,1.31236,1.32546,1.33817,1.35047,1.36231,1.37366,1.38445,1.39463,1.40411,1.41281,1.42065,1.42751,1.43329,1.43786,1.44109,1.44284,1.44293,1.44121,1.43747,1.43153,1.42314,1.41205,1.39799,1.38063,1.3596,1.33445,1.30467,1.2696,1.2284,1.17995,1.12273,1.05458,0.97233,0.871434,0.745708,0.588504,0.398467,0.1951,0.041261,0.0244518,-0.0244518,
0.0306776,-0.0306776,-0.0862503,-0.101656,-0.0815678,-0.0386252,0.0166098,0.077146,0.138805,0.199253,0.257278,0.312326,0.364213,0.412964,0.458713,0.501644,0.541965,0.579884,0.615606,0.649321,0.681208,0.711433,0.740146,0.767487,0.793583,0.818549,0.842493,0.865512,0.887692,0.909115,0.929853,0.949971,0.969525,0.988566,1.00714,1.02527,1.043,1.06034,1.0773,1.09389,1.1101,1.12592,1.14132,1.15627,1.17072,1.18463,1.19793,1.21055,1.22241,1.2334,1.24343,1.25237,1.26011,1.26649,1.27137,1.27458,1.27594,1.27525,1.27229,1.26682,1.25857,1.24727,1.23257,1.2141,1.19145,1.16409,1.13145,1.09279,1.04719,0.993496,0.930135,0.85502,0.765372,0.657772,0.529001,0.379033,0.218042,0.0765126,0.00501815,0.0288235,-0.0288235,
0.0193172,-0.0193172,-0.0719727,-0.106676,-0.11659,-0.10537,-0.0790948,-0.0431927,-0.0017173,0.0425406,0.0877484,0.132743,0.176814,0.219546,0.260718,0.300231,0.338069,0.374261,0.408869,0.441972,0.473658,0.50402,0.533149,0.561139,0.588076,0.614047,0.639132,0.663407,0.686942,0.709804,0.732054,0.753745,0.774927,0.795643,0.81593,0.835817,0.855326,0.874473,0.893265,0.9117,0.929769,0.947451,0.964718,0.981531,0.997841,1.01359,1.02871,1.04311,1.05671,1.0694,1.08107,1.09159,1.10083,1.10863,1.11482,1.11922,1.12165,1.12188,1.11968,1.1148,1.10693,1.09578,1.08098,1.06213,1.03878,1.01039,0.976332,0.935869,0.888084,0.831841,0.765711,0.687927,0.596473,0.489596,0.36738,0.235185,0.10887,0.0175421,-0.00816001,0.0249707,-0.0249707,
0.012834,-0.012834,-0.0566193,-0.0948906,-0.118176,-0.125336,-0.118791,-0.101849,-0.077564,-0.0483888,-0.0161641,0.0177819,0.052515,0.0873912,0.121976,0.155983,0.189232,0.221616,0.253081,0.283609,0.313207,0.341898,0.369719,0.396713,0.422928,0.448415,0.473225,0.49741,0.52102,0.544101,0.566699,0.588855,0.610605,0.631983,0.653015,0.673722,0.694118,0.714211,0.734001,0.75348,0.772629,0.791424,0.809828,0.827796,0.845272,0.862189,0.87847,0.894027,0.908762,0.922563,0.935308,0.946865,0.957086,0.965812,0.972872,0.978077,0.981222,0.982086,0.980424,0.975971,0.96843,0.957475,0.94274,0.923815,0.900234,0.871464,0.836886,0.795777,0.74728,0.690375,0.623876,0.546503,0.457197,0.35597,0.245713,0.135078,0.0410404,-0.0134494,-0.0137326,0.0206528,-0.0206528,
0.00897987,-0.00897987,-0.0441431,-0.079953,-0.10763,-0.124109,-0.129577,-0.125629,-0.114228,-0.0972184,-0.0761506,-0.0522555,-0.0264771,0.000476426,0.0280821,0.0559594,0.0838349,0.111517,0.138872,0.165815,0.192292,0.218274,0.243751,0.268727,0.293215,0.317237,0.340815,0.36398,0.386759,0.409183,0.43128,0.453078,0.474599,0.495866,0.516893,0.537692,0.558268,0.578619,0.598736,0.618603,0.638195,0.657476,0.676404,0.694925,0.712974,0.730478,0.747351,0.763499,0.778815,0.793182,0.806472,0.818545,0.829249,0.838422,0.845887,0.851452,0.854912,0.856042,0.854598,0.850312,0.842891,0.832009,0.817306,0.798377,0.774769,0.745968,0.711391,0.670368,0.622143,0.56587,0.500679,0.425865,0.341369,0.248778,0.15298,0.0640362,-0.0025478,-0.0306845,-0.0163885,0.0170917,-0.0170917,
0.00654794,-0.00654794,-0.0346315,-0.0661416,-0.0938496,-0.114241,-0.126355,-0.130648,-0.128196,-0.120239,-0.107956,-0.0923636,-0.0743034,-0.0544467,-0.0333196,-0.0113284,0.0112167,0.034082,0.0570932,0.0801227,0.103079,0.125898,0.148538,0.170974,0.193192,0.215191,0.236973,0.258549,0.279929,0.301129,0.322163,0.343044,0.363785,0.384395,0.40488,0.42524,0.445471,0.465563,0.485496,0.505247,0.52478,0.544052,0.563012,0.581597,0.599734,0.617343,0.634329,0.65059,0.666014,0.680476,0.693843,0.705971,0.716706,0.725881,0.733319,0.73883,0.742209,0.743236,0.74167,0.737253,0.729698,0.718694,0.703893,0.684913,0.661325,0.632655,0.598371,0.557889,0.510579,0.455812,0.393077,0.322273,0.244275,0.161921,0.0812771,0.0124744,-0.0315899,-0.0408337,-0.0178477,0.0142143,-0.0142143,
0.00492961,-0.00492961,-0.0274662,-0.0544982,-0.0803307,-0.10164,-0.116986,-0.126146,-0.12957,-0.128006,-0.122275,-0.113162,-0.101358,-0.0874485,-0.0719152,-0.055147,-0.0374537,-0.0190791,-0.000213248,0.0189974,0.0384411,0.0580344,0.0777157,0.0974413,0.117181,0.136915,0.156634,0.17633,0.196005,0.21566,0.235297,0.254921,0.274532,0.294131,0.313713,0.333271,0.352791,0.372254,0.391632,0.410892,0.42999,0.448875,0.467487,0.485754,0.503596,0.520922,0.537633,0.553619,0.56876,0.582926,0.595981,0.607776,0.618155,0.626952,0.633991,0.639084,0.642032,0.642623,0.640626,0.635794,0.627857,0.616523,0.601468,0.582338,0.558745,0.530262,0.49643,0.456764,0.410786,0.35811,0.29861,0.232768,0.162267,0.0908287,0.0250166,-0.0258008,-0.0516285,-0.0471501,-0.0187857,0.01186,-0.01186,
