-9.53572e-09,-0.335144,-0.201005,-0.113248,-0.068138,-0.044368,-0.030958,-0.0228426,-0.0176167,-0.0140697,-0.011554,-0.00970339,-0.00830001,-0.00720843,-0.00634115,-0.00563969,-0.00506376,-0.00458487,-0.00418241,-0.00384111,-0.00354947,-0.00329865,-0.00308173,-0.00289324,-0.00272872,-0.00258454,-0.00245763,-0.0023454,-0.00224561,-0.00215627,-0.00207561,-0.00200204,-0.00193406,-0.00187029,-0.00180943,-0.00175024,-0.00169152,-0.00163215,-0.00157101,-0.00150705,-0.00143923,-0.00136658,-0.00128811,-0.00120291,-0.00111007,-0.0010087,-0.000897937,-0.000776923,-0.00064479,-0.000500659,-0.000343616,-0.000172697,1.31345e-05,0.00021501,0.000434185,0.000672076,0.000930299,0.00121073,0.00151557,0.00184746,0.00220965,0.0026062,0.00304234,0.00352502,0.0040637,0.00467168,0.00536811,0.0061814,0.00715495,0.00835715,0.00990018,0.0119769,0.0149388,0.0194758,0.027067,0.0412322,0.0711406,0.139103,0.265586,0.237449,-6.75302e-10,
0,0.335144,0.201005,0.113248,0.068138,0.044368,0.030958,0.0228426,0.0176167,0.0140697,0.011554,0.00970339,0.00830001,0.00720843,0.00634115,0.00563969,0.00506376,0.00458487,0.00418241,0.00384111,0.00354947,0.00329865,0.00308173,0.00289324,0.00272872,0.00258454,0.00245763,0.0023454,0.00224561,0.00215627,0.00207561,0.00200204,0.00193406,0.00187029,0.00180943,0.00175024,0.00169152,0.00163215,0.00157101,0.00150705,0.00143923,0.00136658,0.00128811,0.00120291,0.00111007,0.0010087,0.000897937,0.000776923,0.00064479,0.000500659,0.000343616,0.000172697,-1.31345e-05,-0.00021501,-0.000434185,-0.000672076,-0.000930299,-0.00121073,-0.00151557,-0.00184746,-0.00220965,-0.0026062,-0.00304234,-0.00352502,-0.0040637,-0.00467168,-0.00536811,-0.0061814,-0.00715495,-0.00835715,-0.00990018,-0.0119769,-0.0149388,-0.0194758,-0.027067,-0.0412322,-0.0711406,-0.139103,-0.265586,-0.237449,0,
0,0.399094,0.39415,0.311714,0.236582,0.180736,0.140902,0.112405,0.0916647,0.0762434,0.064527,0.0554422,0.048266,0.0425022,0.0378037,0.0339237,0.0306826,0.0279484,0.0256218,0.0236272,0.0219065,0.0204137,0.0191125,0.0179736,0.0169731,0.0160909,0.0153104,0.0146172,0.0139988,0.0134443,0.0129437,0.0124881,0.0120691,0.011679,0.0113106,0.0109567,0.0106108,0.0102663,0.00991703,0.00955693,0.00918008,0.00878075,0.00835337,0.0078925,0.0073928,0.00684907,0.00625615,0.00560893,0.00490224,0.00413084,0.0032893,0.00237192,0.00137259,0.000284675,-0.000899131,-0.00218703,-0.00358835,-0.00511381,-0.00677597,-0.00858977,-0.0105733,-0.012749,-0.0151455,-0.0177998,-0.0207621,-0.0241015,-0.0279164,-0.0323513,-0.0376247,-0.0440786,-0.0522682,-0.0631325,-0.078331,-0.10092,-0.136679,-0.196311,-0.296602,-0.447439,-0.579312,-0.33814,0,
0,0.34584,0.429944,0.403628,0.347296,0.290915,0.242878,0.204055,0.173164,0.148586,0.128902,0.112984,0.099975,0.0892315,0.0802688,0.0727219,0.0663131,0.0608293,0.0561055,0.0520124,0.0484475,0.0453288,0.04259,0.0401765,0.0380431,0.0361518,0.0344701,0.03297,0.0316267,0.0304183,0.0293248,0.0283281,0.0274111,0.0265578,0.0257531,0.0249825,0.0242318,0.0234874,0.0227361,0.0219651,0.0211616,0.0203134,0.0194084,0.0184348,0.0173811,0.0162357,0.0149875,0.0136252,0.0121373,0.0105122,0.008738,0.00680192,0.00469044,0.00238883,-0.000119172,-0.00285177,-0.00582965,-0.00907659,-0.0126204,-0.0164939,-0.0207369,-0.0253981,-0.0305392,-0.0362396,-0.0426048,-0.0497795,-0.057967,-0.067463,-0.07871,-0.0923929,-0.109605,-0.13215,-0.163067,-0.2075,-0.27376,-0.373171,-0.512945,-0.667672,-0.712378,-0.353113,0,
0,0.284691,0.40378,0.423361,0.397892,0.357255,0.315002,0.276356,0.242794,0.214274,0.190225,0.169957,0.152825,0.138273,0.125844,0.115166,0.105941,0.0979299,0.0909394,0.0848133,0.0794244,0.0746683,0.0704584,0.0667224,0.0633991,0.0604359,0.0577876,0.0554142,0.0532802,0.0513533,0.0496042,0.0480054,0.0465312,0.0451571,0.0438598,0.0426165,0.0414051,0.0402042,0.0389927,0.03775,0.0364557,0.0350902,0.0336337,0.0320672,0.0303717,0.0285285,0.0265191,0.0243249,0.0219271,0.0193064,0.0164428,0.0133152,0.0099009,0.00617529,0.00211108,-0.00232236,-0.0071598,-0.0124413,-0.0182135,-0.0245315,-0.0314617,-0.0390851,-0.0475029,-0.0568445,-0.0672804,-0.0790404,-0.0924449,-0.107954,-0.126245,-0.148354,-0.175891,-0.211412,-0.258951,-0.324576,-0.416164,-0.539738,-0.6866,-0.804378,-0.759214,-0.344008,0,
0,0.234454,0.360871,0.407953,0.408969,0.387448,0.357054,0.324838,0.294087,0.26611,0.241252,0.219412,0.200314,0.183628,0.169034,0.156241,0.144995,0.135081,0.126317,0.118549,0.111646,0.1055,0.100016,0.0951158,0.0907294,0.0867964,0.0832635,0.0800826,0.0772105,0.0746072,0.0722354,0.0700601,0.0680478,0.0661663,0.0643845,0.0626717,0.0609981,0.0593344,0.0576515,0.0559209,0.0541145,0.0522045,0.0501636,0.0479649,0.0455816,0.0429874,0.040156,0.0370609,0.0336754,0.029972,0.025922,0.021495,0.0166584,0.0113766,0.00560987,-0.000686258,-0.0075625,-0.0150773,-0.0232987,-0.032307,-0.0421983,-0.0530894,-0.0651252,-0.0784889,-0.0934191,-0.110234,-0.12937,-0.151447,-0.177362,-0.208453,-0.246741,-0.295264,-0.358405,-0.441782,-0.550404,-0.682432,-0.815078,-0.883273,-0.767377,-0.328192,0,
0,0.195632,0.317809,0.378904,0.398616,0.393833,0.376188,0.352812,0.327749,0.30314,0.28002,0.258809,0.239606,0.222343,0.206879,0.193047,0.180676,0.169607,0.159694,0.150808,0.142835,0.135674,0.129237,0.123446,0.118231,0.11353,0.109288,0.105451,0.101973,0.0988079,0.0959135,0.0932488,0.0907739,0.0884501,0.0862394,0.084104,0.0820068,0.079911,0.07778,0.0755775,0.0732676,0.070815,0.0681845,0.0653413,0.0622513,0.0588803,0.0551943,0.0511591,0.0467399,0.041901,0.036605,0.0308121,0.0244794,0.0175599,0.0100013,0.00174425,-0.00727865,-0.0171453,-0.0279466,-0.0397894,-0.0528013,-0.0671364,-0.0829842,-0.100583,-0.120237,-0.142349,-0.167465,-0.196342,-0.230059,-0.27018,-0.318964,-0.37958,-0.456079,-0.552485,-0.669657,-0.798013,-0.905328,-0.924517,-0.757099,-0.310995,0,
0,0.16582,0.279665,0.346624,0.378312,0.386393,0.380037,0.365608,0.347202,0.327316,0.307398,0.288244,0.270255,0.2536,0.238313,0.224358,0.211661,0.200131,0.189675,0.180199,0.171615,0.163843,0.156806,0.150435,0.144668,0.139444,0.134708,0.130408,0.126496,0.122922,0.119642,0.116609,0.113779,0.111109,0.108553,0.106068,0.10361,0.101135,0.0985995,0.0959602,0.0931737,0.090197,0.0869877,0.0835036,0.0797032,0.075545,0.0709877,0.0659898,0.060509,0.0545016,0.047922,0.0407214,0.0328471,0.024241,0.014838,0.00456445,-0.00666406,-0.018945,-0.0323922,-0.0471394,-0.0633457,-0.0812022,-0.100942,-0.122856,-0.14731,-0.174783,-0.205913,-0.241567,-0.282954,-0.331758,-0.390281,-0.461462,-0.548433,-0.652913,-0.771343,-0.887882,-0.965473,-0.941205,-0.737489,-0.294083,0,
0,0.142735,0.247359,0.315644,0.354471,0.371789,0.374561,0.368119,0.356233,0.341435,0.325362,0.309032,0.293059,0.277796,0.263427,0.250033,0.237632,0.226206,0.215714,0.206105,0.197322,0.189308,0.182004,0.175354,0.169303,0.1638,0.158792,0.154229,0.150063,0.146244,0.142725,0.139457,0.136392,0.133481,0.130675,0.127923,0.125177,0.122386,0.1195,0.116467,0.113238,0.109763,0.105992,0.101877,0.0973692,0.09242,0.0869818,0.0810064,0.0744446,0.0672458,0.0593568,0.0507208,0.041276,0.030954,0.0196779,0.00736016,-0.00609964,-0.020818,-0.0369309,-0.0545981,-0.0740089,-0.0953899,-0.119015,-0.145222,-0.174434,-0.207191,-0.244204,-0.286416,-0.335102,-0.391952,-0.459112,-0.538966,-0.63331,-0.741264,-0.855252,-0.955086,-1.00245,-0.941567,-0.712979,-0.277919,0,
0,0.124646,0.220455,0.287678,0.330416,0.354082,0.363872,0.364105,0.358077,0.348172,0.336053,0.322844,0.309291,0.295872,0.282887,0.270515,0.258853,0.247948,0.23781,0.22843,0.219782,0.211833,0.204545,0.197876,0.191782,0.186218,0.181139,0.176498,0.172248,0.168339,0.164722,0.161348,0.158164,0.155117,0.152154,0.149219,0.146258,0.143212,0.140027,0.136644,0.133007,0.12906,0.124746,0.12001,0.114797,0.109054,0.102727,0.0957611,0.0881019,0.0796927,0.0704741,0.0603821,0.0493472,0.0372918,0.0241286,0.00975738,-0.00593704,-0.0230888,-0.0418544,-0.062418,-0.084997,-0.10985,-0.137289,-0.167692,-0.201528,-0.239388,-0.28203,-0.330436,-0.385874,-0.449926,-0.524393,-0.610853,-0.709529,-0.816979,-0.922356,-1.00295,-1.02165,-0.93081,-0.685843,-0.262558,0,
